ID;govnr;name;river;area_gov;elev;lon;lat;country;fedstate;region;obsbeg_day;obsbeg_hr;obsend;gaps_pre;gaps_post;area_ratio;nrs_euhyd;nrs_rivat;typimpact;diur_art;diur_glac;degimpact
839;3341;Opatovice nad nadrzi;Mala Hana;30.9;337;4822091;2935491;CZE;SMO;Morava;1993;2004;0;0.000;0.000;0.997;RL35131190;;-;0;0;l
840;339;Kromeriz;Morava;7013.3;183;4858215;2936928;CZE;ZLN;Morava;1981;2004;0;0.000;0.000;1.001;RL35131270;20390893;A,K;0;0;m
841;341;Slusovice;Drevnice;66.4;271;4887812;2934562;CZE;ZLN;Morava;1989;2004;0;0.000;0.000;1.008;RL35131159;20391990;A;0;0;s
842;343;VD Frystak;Frystacky potok;44.3;233;4879842;2934787;CZE;ZLN;Morava;1981;2004;0;0.000;0.000;0.996;RL35131153;20392426;A;0;0;s
843;344;Zlin;Drevnice;311.8;211;4878791;2931091;CZE;ZLN;Morava;1981;2004;0;0.000;0.000;1.015;RL35130930;20393021;A;0;0;s
844;345;Spytihnev;Morava;7890.3;175;4867463;2919005;CZE;ZLN;Morava;1981;2004;0;0.000;0.000;1.002;RL35130362;20395445;A,E,K;0;0;s
845;346;VD Bojkovice;Kolelac;14.2;322;4893262;2912302;CZE;ZLN;Morava;1981;2004;0;0.000;0.000;0.993;RL35130003;20397323;A;0;0;s
846;347;VD Luhacovice;Luhacovicky potok;45.0;265;4887307;2919670;CZE;ZLN;Morava;1981;2004;0;0.000;0.000;1.003;RL35130388;20396579;A;0;0;s
847;349;Uhersky Brod;Olsava;400.9;201;4879121;2907105;CZE;ZLN;Morava;1981;2004;0;0.000;0.000;1.003;RL35129677;20397940;A;0;0;s
848;350;Straznice;Morava;9144.8;163;4854853;2895354;CZE;SMO;Morava;1981;2004;0;0.000;0.000;0.997;RL35129106;20401205;A,E,K;0;0;s
849;352;Lanzhot;Morava;9721.8;150;4834882;2865912;CZE;SMO;Morava;1999;2004;0;0.000;0.000;1.017;RL35127733;20407950;A,I,K;0;0;m
850;353;VD Nova Rise;Recice;23.6;528;4725178;2907821;CZE;VYS;Morava;1981;2004;0;0.000;0.000;0.969;RL35129724;20395240;A,K;0;0;s
851;354;Janov;Moravska Dyje;518.0;440;4718425;2890211;CZE;SBO;Morava;1981;2004;0;0.000;0.000;1.007;RL35128971;20398691;A,K;0;0;m
852;3551;Stare Mesto pod Landstejnem;Pstruhovec;44.2;530;4704890;2888570;CZE;SBO;Morava;2012;2012;0;0.000;0.000;0.998;RL35151056;20401283;A;0;0;s
853;358;Podhradi nad Dyji;Dyje;1755.5;348;4737864;2881677;CZE;SMO;Morava;1981;2004;0;0.000;0.000;1.000;RL35128410;20400981;A,K;0;0;m
854;359;Jemnice;Zeletavka;145.7;437;4727852;2894052;CZE;VYS;Morava;1981;2004;0;0.000;0.000;0.998;RL35129038;20398245;K;0;0;m
855;361;Vranov - Hamry;Dyje;2229.5;304;4747293;2881460;CZE;SMO;Morava;1991;2004;0;0.000;0.000;1.001;RL35128336;20402089;A;1;0;s
856;362;Znojmo;Dyje;2500.3;210;4763958;2878278;CZE;SMO;Morava;1981;2004;0;0.000;0.000;1.007;RL35128194;20403083;A;0;0;s
857;364;Travni Dvur;Dyje;3535.1;173;4793476;2873696;CZE;SMO;Morava;1981;2004;0;0.000;0.000;1.010;RL35128031;20403928;A;0;0;s
858;365;VD Jevisovice;Jevisovka;139.7;314;4758524;2893178;CZE;SMO;Morava;1981;2004;0;0.000;0.000;1.000;RL35128981;20398904;A;0;0;s
859;366;Vyrovice;Jevisovka;382.0;218;4768327;2886995;CZE;SMO;Morava;1981;2004;0;0.000;0.000;0.967;RL35128626;20400636;A;0;0;s
860;369;Borovnice;Svratka;128.0;515;4767164;2970444;CZE;VYS;Morava;1981;2004;0;9.199;9.190;1.006;RL35132604;20381375;K;0;0;m
861;371;Dalecin;Svratka;366.9;470;4771941;2961687;CZE;VYS;Morava;1981;2004;0;0.000;0.000;0.999;RL35132283;20383985;K;0;0;m
862;372;Vir pod vyrovnavaci nadrzi;Svratka;486.6;366;4779102;2956411;CZE;VYS;Morava;1981;2004;0;0.000;0.000;0.995;RL35132071;20384809;A;1;0;s
863;373;Dolni Loucky;Loucka (Bobruvka);385.7;274;4782433;2935913;CZE;SMO;Morava;1981;2004;0;0.000;0.000;1.002;RL35131200;20389237;K;0;0;m
864;374;Veverska Bityska;Svratka;1479.8;228;4789045;2927678;CZE;SMO;Morava;1981;2004;0;0.000;0.000;1.001;RL35130737;20391375;A;0;0;s
865;375;Brno - Porici;Svratka;1637.2;197;4801029;2918528;CZE;SMO;Morava;1988;2004;0;0.000;0.000;0.998;RL35130417;20394369;A;1;0;s
866;377;VD Letovice;Kretinka;126.6;333;4794933;2959016;CZE;SMO;Morava;1981;2004;0;0.000;0.000;1.010;RL35132161;20384480;A;0;0;s
867;378;Letovice;Svitava;423.8;320;4796721;2956776;CZE;SMO;Morava;1981;2004;0;0.000;0.000;1.006;RL35132065;20385411;A;1;0;s
868;379;Boskovice pod prehradou;Bela;56.1;273;4805608;2953333;CZE;SMO;Morava;1981;2004;0;0.000;0.000;1.003;RL35131944;20386374;A;0;0;s
869;380;Bilovice nad Svitavou;Svitava;1120.0;218;4806381;2925642;CZE;SMO;Morava;1981;2004;0;0.000;0.000;1.006;RL35130665;20393534;A,K;0;0;s
870;383;Zidlochovice;Svratka;3938.1;178;4804168;2902005;CZE;SMO;Morava;1981;2004;0;0.000;0.000;1.002;RL35129435;20397516;A;1;0;s
871;385;Dvorce;Jihlava;307.4;501;4720241;2933749;CZE;VYS;Morava;1981;2004;0;0.000;0.000;1.002;RL35131143;20388825;K;0;0;m
872;386;Hubenov pod prehradou;Marsovsky potok;19.8;501;4719373;2934789;CZE;VYS;Morava;1981;2004;0;0.000;0.000;0.990;RL35131142;20388342;A;0;0;s
873;389;Trebic - Ptacov;Jihlava;962.7;385;4752921;2917660;CZE;VYS;Morava;1981;2004;0;0.000;0.000;1.004;RL35130258;20392899;A,K;0;0;m
874;390;Mohelno;Jihlava;1154.8;266;4771931;2906679;CZE;VYS;Morava;1981;2004;0;0.000;0.000;1.003;RL35129762;20396239;A;1;0;s
875;391;Mostiste pod prehradou;Oslava;222.5;445;4757010;2937815;CZE;VYS;Morava;1981;2004;0;0.000;0.000;0.997;RL35131295;20388628;A;0;0;s
876;392;Baliny;Balinka;166.5;437;4753653;2931511;CZE;VYS;Morava;1981;2004;0;0.000;0.000;1.004;RL35131046;20389785;-;0;0;l
877;3931;Nesmer;Oslava;478.8;405;4758601;2929781;CZE;VYS;Morava;1981;2004;0;0.000;0.000;1.004;RL35130954;20390226;A;0;0;s
878;394;Oslavany;Oslava;861.9;211;4783574;2909165;CZE;SMO;Morava;1981;2004;0;0.000;0.000;0.998;RL35129820;20395889;A;0;0;s
879;3961;Moravsky Krumlov;Rokytna;562.3;226;4781406;2901717;CZE;SMO;Morava;1981;2004;0;0.000;0.000;1.007;RL35129670;20397320;K;0;0;m
880;397;Ivancice;Jihlava;2680.0;194;4788789;2905964;CZE;SMO;Morava;1981;2004;0;0.204;0.196;1.003;RL35129681;20398489;A;0;0;s
881;401;Ladna;Dyje;12283.7;157;4823799;2877897;CZE;SMO;Morava;1988;2004;0;0.000;0.000;1.004;RL35128191;20403816;A;1;0;s
882;402;Korycany pod prehradou;Kyjovka;27.6;285;4844983;2914918;CZE;ZLN;Morava;1981;2004;0;0.000;0.000;0.995;RL35130096;20397832;A;0;0;s
